open,close,high,low,value,volume,begin,end,datetime
458.6,458.9,458.95,458.6,179877.8,392,2025-09-09 07:25:00,2025-09-09 07:25:59,2025-09-09 07:25:00
458.9,458.95,458.95,458.9,117478.59999999999,256,2025-09-09 07:26:00,2025-09-09 07:26:59,2025-09-09 07:26:00
458.95,459.0,459.0,458.9,604472.1499999999,1317,2025-09-09 07:27:00,2025-09-09 07:27:59,2025-09-09 07:27:00
458.95,460.75,461.6,458.95,38616232.300000004,83892,2025-09-09 07:28:00,2025-09-09 07:28:59,2025-09-09 07:28:00
460.75,460.35,460.75,460.3,4181958.150000001,9080,2025-09-09 07:29:00,2025-09-09 07:29:59,2025-09-09 07:29:00
460.45,460.55,460.85,460.45,4253721.849999999,9233,2025-09-09 07:30:00,2025-09-09 07:30:59,2025-09-09 07:30:00
460.45,460.35,460.55,460.35,348556.35000000003,757,2025-09-09 07:31:00,2025-09-09 07:31:59,2025-09-09 07:31:00
460.4,460.35,460.45,460.35,684152.8500000001,1486,2025-09-09 07:32:00,2025-09-09 07:32:59,2025-09-09 07:32:00
460.4,460.4,460.45,460.35,617824.4500000001,1342,2025-09-09 07:33:00,2025-09-09 07:33:59,2025-09-09 07:33:00
460.4,460.35,460.45,460.35,880673.65,1913,2025-09-09 07:34:00,2025-09-09 07:34:59,2025-09-09 07:34:00
460.3,460.3,460.35,460.3,104948.45000000001,228,2025-09-09 07:35:00,2025-09-09 07:35:59,2025-09-09 07:35:00
460.3,460.15,460.3,460.05,755624.15,1642,2025-09-09 07:36:00,2025-09-09 07:36:59,2025-09-09 07:36:00
460.15,460.1,460.15,460.1,20246.15,44,2025-09-09 07:37:00,2025-09-09 07:37:59,2025-09-09 07:37:00
460.1,459.95,460.1,459.95,2381533.95,5177,2025-09-09 07:38:00,2025-09-09 07:38:59,2025-09-09 07:38:00
460.0,460.0,460.0,459.95,24839.95,54,2025-09-09 07:39:00,2025-09-09 07:39:59,2025-09-09 07:39:00
460.0,460.15,460.15,460.0,377665.14999999997,821,2025-09-09 07:40:00,2025-09-09 07:40:59,2025-09-09 07:40:00
460.15,460.05,460.15,460.05,20706.05,45,2025-09-09 07:41:00,2025-09-09 07:41:59,2025-09-09 07:41:00
460.05,460.0,460.1,460.0,407592.1,886,2025-09-09 07:42:00,2025-09-09 07:42:59,2025-09-09 07:42:00
460.05,460.05,460.05,460.0,214821.5,467,2025-09-09 07:43:00,2025-09-09 07:43:59,2025-09-09 07:43:00
460.05,460.05,460.15,460.0,566347.65,1231,2025-09-09 07:44:00,2025-09-09 07:44:59,2025-09-09 07:44:00
460.1,460.2,460.2,460.1,263203.85000000003,572,2025-09-09 07:45:00,2025-09-09 07:45:59,2025-09-09 07:45:00
460.2,460.2,460.3,460.2,157864.4,343,2025-09-09 07:46:00,2025-09-09 07:46:59,2025-09-09 07:46:00
460.25,460.25,460.3,460.2,60753.9,132,2025-09-09 07:47:00,2025-09-09 07:47:59,2025-09-09 07:47:00
460.2,460.1,460.2,460.1,973213.6500000001,2115,2025-09-09 07:48:00,2025-09-09 07:48:59,2025-09-09 07:48:00
460.1,460.15,460.15,460.1,15644.75,34,2025-09-09 07:49:00,2025-09-09 07:49:59,2025-09-09 07:49:00
460.1,460.1,460.1,460.1,700272.2,1522,2025-09-09 07:50:00,2025-09-09 07:50:59,2025-09-09 07:50:00
460.1,460.05,460.1,460.05,10582.199999999999,23,2025-09-09 07:51:00,2025-09-09 07:51:59,2025-09-09 07:51:00
460.05,460.0,460.05,460.0,489901.3,1065,2025-09-09 07:52:00,2025-09-09 07:52:59,2025-09-09 07:52:00
460.05,460.05,460.05,460.0,147660.14999999997,321,2025-09-09 07:53:00,2025-09-09 07:53:59,2025-09-09 07:53:00
460.05,460.05,460.05,460.0,551544.7000000001,1199,2025-09-09 07:54:00,2025-09-09 07:54:59,2025-09-09 07:54:00
460.0,460.05,460.05,460.0,90163.75000000001,196,2025-09-09 07:55:00,2025-09-09 07:55:59,2025-09-09 07:55:00
460.0,460.0,460.05,460.0,252085.6,548,2025-09-09 07:56:00,2025-09-09 07:56:59,2025-09-09 07:56:00
