open,close,high,low,value,volume,begin,end,datetime
660.5,660.7,660.7,660.4,33686.700000000004,51,2025-09-09 11:50:00,2025-09-09 11:50:59,2025-09-09 11:50:00
660.6,660.8,660.8,660.6,445995.00000000006,675,2025-09-09 11:51:00,2025-09-09 11:51:59,2025-09-09 11:51:00
660.8,661.1,661.5,660.8,6727097.099999999,10174,2025-09-09 11:52:00,2025-09-09 11:52:59,2025-09-09 11:52:00
661.3,661.4,661.6,661.3,1778696.2000000014,2689,2025-09-09 11:53:00,2025-09-09 11:53:59,2025-09-09 11:53:00
661.3,661.2,661.3,661.0,841029.9000000001,1272,2025-09-09 11:54:00,2025-09-09 11:54:59,2025-09-09 11:54:00
661.1,661.3,661.3,660.5,3038734.699999999,4598,2025-09-09 11:55:00,2025-09-09 11:55:59,2025-09-09 11:55:00
661.3,661.3,661.3,661.2,169942.49999999994,257,2025-09-09 11:56:00,2025-09-09 11:56:59,2025-09-09 11:56:00
661.3,661.0,661.3,661.0,240006.1,363,2025-09-09 11:57:00,2025-09-09 11:57:59,2025-09-09 11:57:00
661.0,661.0,661.0,660.9,130872.20000000001,198,2025-09-09 11:58:00,2025-09-09 11:58:59,2025-09-09 11:58:00
661.0,660.9,661.0,660.8,321865.2,487,2025-09-09 11:59:00,2025-09-09 11:59:59,2025-09-09 11:59:00
661.0,660.7,661.0,660.5,761182.2999999999,1152,2025-09-09 12:00:00,2025-09-09 12:00:59,2025-09-09 12:00:00
660.7,660.8,660.8,660.6,161222.8,244,2025-09-09 12:01:00,2025-09-09 12:01:59,2025-09-09 12:01:00
660.8,660.8,660.8,660.7,101762.3,154,2025-09-09 12:02:00,2025-09-09 12:02:59,2025-09-09 12:02:00
660.8,660.8,660.8,660.7,169824.59999999998,257,2025-09-09 12:03:00,2025-09-09 12:03:59,2025-09-09 12:03:00
660.8,661.0,661.0,660.8,884938.4,1339,2025-09-09 12:04:00,2025-09-09 12:04:59,2025-09-09 12:04:00
