open,close,high,low,value,volume,begin,end,datetime
3522.5,3519.0,3522.5,3519.0,4454868.0,1265,2025-09-09 10:15:00,2025-09-09 10:15:59,2025-09-09 10:15:00
3518.5,3519.0,3519.0,3518.5,14075.5,4,2025-09-09 10:16:00,2025-09-09 10:16:59,2025-09-09 10:16:00
3518.5,3519.5,3519.5,3518.5,59822.5,17,2025-09-09 10:17:00,2025-09-09 10:17:59,2025-09-09 10:17:00
3519.5,3519.5,3520.0,3519.0,446953.5,127,2025-09-09 10:18:00,2025-09-09 10:18:59,2025-09-09 10:18:00
3519.5,3519.5,3519.5,3519.5,228767.5,65,2025-09-09 10:19:00,2025-09-09 10:19:59,2025-09-09 10:19:00
3519.5,3519.5,3519.5,3519.5,28156.0,8,2025-09-09 10:20:00,2025-09-09 10:20:59,2025-09-09 10:20:00
3519.0,3518.0,3519.0,3518.0,1087134.5,309,2025-09-09 10:21:00,2025-09-09 10:21:59,2025-09-09 10:21:00
3518.0,3518.0,3518.0,3517.5,228645.0,65,2025-09-09 10:22:00,2025-09-09 10:22:59,2025-09-09 10:22:00
3517.5,3518.5,3519.5,3517.0,2139163.0,608,2025-09-09 10:23:00,2025-09-09 10:23:59,2025-09-09 10:23:00
3518.5,3521.5,3525.0,3518.5,6171422.5,1752,2025-09-09 10:24:00,2025-09-09 10:24:59,2025-09-09 10:24:00
3522.0,3521.5,3522.0,3521.5,1496757.0,425,2025-09-09 10:25:00,2025-09-09 10:25:59,2025-09-09 10:25:00
3521.5,3520.0,3521.5,3520.0,816855.0,232,2025-09-09 10:26:00,2025-09-09 10:26:59,2025-09-09 10:26:00
3520.5,3520.5,3520.5,3520.5,63369.0,18,2025-09-09 10:27:00,2025-09-09 10:27:59,2025-09-09 10:27:00
3520.5,3521.5,3521.5,3520.5,1306316.5,371,2025-09-09 10:28:00,2025-09-09 10:28:59,2025-09-09 10:28:00
3523.0,3523.0,3523.0,3523.0,10569.0,3,2025-09-09 10:29:00,2025-09-09 10:29:59,2025-09-09 10:29:00
3523.0,3523.0,3523.0,3523.0,10569.0,3,2025-09-09 10:30:00,2025-09-09 10:30:59,2025-09-09 10:30:00
3522.5,3522.5,3522.5,3522.0,63398.5,18,2025-09-09 10:31:00,2025-09-09 10:31:59,2025-09-09 10:31:00
3522.5,3523.0,3523.0,3522.5,429799.5,122,2025-09-09 10:32:00,2025-09-09 10:32:59,2025-09-09 10:32:00
3523.0,3521.5,3524.0,3521.0,1137823.5,323,2025-09-09 10:33:00,2025-09-09 10:33:59,2025-09-09 10:33:00
3522.5,3523.0,3523.0,3522.5,736304.0,209,2025-09-09 10:34:00,2025-09-09 10:34:59,2025-09-09 10:34:00
3522.5,3523.0,3523.0,3522.5,158517.5,45,2025-09-09 10:35:00,2025-09-09 10:35:59,2025-09-09 10:35:00
3523.0,3525.0,3525.0,3523.0,3678075.0,1044,2025-09-09 10:36:00,2025-09-09 10:36:59,2025-09-09 10:36:00
3525.0,3524.5,3525.0,3524.0,193868.0,55,2025-09-09 10:37:00,2025-09-09 10:37:59,2025-09-09 10:37:00
3524.0,3524.5,3524.5,3524.0,59909.0,17,2025-09-09 10:38:00,2025-09-09 10:38:59,2025-09-09 10:38:00
3524.5,3524.0,3525.0,3524.0,898810.5,255,2025-09-09 10:39:00,2025-09-09 10:39:59,2025-09-09 10:39:00
3524.0,3524.5,3524.5,3524.0,299560.0,85,2025-09-09 10:40:00,2025-09-09 10:40:59,2025-09-09 10:40:00
3523.5,3524.0,3524.0,3523.5,88097.0,25,2025-09-09 10:41:00,2025-09-09 10:41:59,2025-09-09 10:41:00
3523.5,3524.0,3525.5,3523.5,2509723.5,712,2025-09-09 10:42:00,2025-09-09 10:42:59,2025-09-09 10:42:00
3524.0,3521.0,3524.5,3521.0,2677053.0,760,2025-09-09 10:43:00,2025-09-09 10:43:59,2025-09-09 10:43:00
3524.0,3525.0,3525.0,3524.0,578088.0,164,2025-09-09 10:44:00,2025-09-09 10:44:59,2025-09-09 10:44:00
3525.0,3526.0,3526.0,3524.5,1181053.5,335,2025-09-09 10:45:00,2025-09-09 10:45:59,2025-09-09 10:45:00
3525.5,3526.0,3526.5,3525.5,874412.5,248,2025-09-09 10:46:00,2025-09-09 10:46:59,2025-09-09 10:46:00
3525.0,3525.0,3525.0,3525.0,42300.0,12,2025-09-09 10:47:00,2025-09-09 10:47:59,2025-09-09 10:47:00
3525.0,3524.5,3525.0,3524.5,267893.5,76,2025-09-09 10:48:00,2025-09-09 10:48:59,2025-09-09 10:48:00
3524.0,3524.5,3524.5,3523.5,912695.5,259,2025-09-09 10:49:00,2025-09-09 10:49:59,2025-09-09 10:49:00
3524.0,3523.0,3524.0,3522.5,221983.5,63,2025-09-09 10:50:00,2025-09-09 10:50:59,2025-09-09 10:50:00
3523.0,3524.5,3524.5,3523.0,257229.0,73,2025-09-09 10:51:00,2025-09-09 10:51:59,2025-09-09 10:51:00
3524.0,3524.5,3524.5,3524.0,948089.5,269,2025-09-09 10:52:00,2025-09-09 10:52:59,2025-09-09 10:52:00
3524.5,3524.5,3525.0,3524.5,98686.5,28,2025-09-09 10:53:00,2025-09-09 10:53:59,2025-09-09 10:53:00
3525.0,3523.5,3525.0,3523.5,190295.5,54,2025-09-09 10:54:00,2025-09-09 10:54:59,2025-09-09 10:54:00
3524.0,3524.0,3524.0,3523.0,147984.0,42,2025-09-09 10:55:00,2025-09-09 10:55:59,2025-09-09 10:55:00
3524.0,3524.0,3524.0,3524.0,38764.0,11,2025-09-09 10:56:00,2025-09-09 10:56:59,2025-09-09 10:56:00
3524.0,3525.0,3525.0,3523.0,4934362.0,1400,2025-09-09 10:57:00,2025-09-09 10:57:59,2025-09-09 10:57:00
3525.0,3526.0,3526.5,3525.0,758120.0,215,2025-09-09 10:58:00,2025-09-09 10:58:59,2025-09-09 10:58:00
3526.0,3526.5,3526.5,3526.0,567686.5,161,2025-09-09 10:59:00,2025-09-09 10:59:59,2025-09-09 10:59:00
3525.5,3526.5,3527.0,3525.5,871047.5,247,2025-09-09 11:00:00,2025-09-09 11:00:59,2025-09-09 11:00:00
3526.5,3526.5,3526.5,3526.0,137520.5,39,2025-09-09 11:01:00,2025-09-09 11:01:59,2025-09-09 11:01:00
