date,open,high,low,close,volume
2025-03-25,209.0,212.0,207.0,210.0,909563
2025-03-26,211.0,212.0,206.0,207.0,709326
2025-03-27,206.0,207.0,202.0,202.0,616070
2025-03-28,202.0,203.0,197.0,198.0,1096323
2025-03-29,198.0,198.0,195.0,195.0,70303
2025-03-30,195.0,195.0,195.0,195.0,20196
2025-03-31,194.0,202.0,193.0,199.0,898478
2025-04-01,200.0,203.0,193.0,193.0,1177658
2025-04-02,193.0,203.0,193.0,202.0,1603660
2025-04-03,202.0,206.0,194.0,200.0,1456744
2025-04-04,202.0,202.0,192.0,194.0,2536240
2025-04-05,195.0,195.0,192.0,193.0,189617
2025-04-06,194.0,196.0,193.0,196.0,192641
2025-04-07,194.0,194.0,186.0,192.0,2700633
2025-04-08,195.0,197.0,189.0,191.0,1427597
2025-04-09,191.0,195.0,185.0,195.0,1942042
2025-04-10,196.0,196.0,189.0,190.0,1216380
2025-04-11,191.0,194.0,190.0,193.0,813751
2025-04-12,194.0,195.0,194.0,195.0,92593
2025-04-13,194.0,199.0,194.0,197.0,101253
2025-04-14,196.0,197.0,191.0,193.0,640525
2025-04-15,193.0,194.0,190.0,191.0,554883
2025-04-16,191.0,195.0,190.0,194.0,698920
2025-04-17,194.0,195.0,192.0,195.0,774984
2025-04-18,194.0,195.0,190.0,191.0,744494
2025-04-21,192.0,197.0,192.0,197.0,817272
2025-04-22,197.0,208.0,197.0,206.0,1797652
2025-04-23,207.0,207.0,201.0,205.0,1364167
2025-04-24,205.0,210.0,204.0,209.0,1169052
2025-04-25,212.0,212.0,206.0,208.0,1595482
2025-04-26,208.0,209.0,206.0,207.0,214360
2025-04-27,207.0,208.0,207.0,207.0,43011
2025-04-28,208.0,208.0,203.0,203.0,1224239
2025-04-29,203.0,204.0,198.0,199.0,783967
2025-04-30,199.0,201.0,195.0,199.0,969372
2025-05-02,199.0,199.0,192.0,192.0,487762
2025-05-03,192.0,194.0,192.0,193.0,64434
2025-05-04,193.0,194.0,193.0,194.0,40506
2025-05-05,194.0,195.0,192.0,194.0,776097
2025-05-06,194.0,200.0,193.0,197.0,882685
2025-05-07,197.0,201.0,196.0,199.0,743966
2025-05-08,199.0,202.0,197.0,198.0,313969
2025-05-10,199.0,200.0,198.0,199.0,41765
2025-05-11,201.0,202.0,200.0,201.0,149831
2025-05-12,202.0,204.0,201.0,204.0,775080
2025-05-13,204.0,205.0,201.0,201.0,604084
2025-05-14,202.0,203.0,198.0,198.0,555181
2025-05-15,198.0,200.0,196.0,198.0,438769
2025-05-16,199.0,200.0,193.0,196.0,837210
2025-05-17,196.0,198.0,196.0,198.0,74962
2025-05-18,198.0,200.0,198.0,199.0,80073
2025-05-19,199.0,200.0,197.0,197.0,528611
2025-05-20,198.0,198.0,195.0,196.0,410050
2025-05-21,196.0,198.0,191.0,192.0,861818
2025-05-22,193.0,193.0,187.0,188.0,952808
2025-05-23,188.0,190.0,187.0,188.0,497611
2025-05-26,188.0,188.0,181.0,184.0,1191389
2025-05-27,184.0,187.0,182.0,185.0,585230
2025-05-28,185.0,190.0,185.0,188.0,944749
2025-05-29,188.0,189.0,185.0,185.0,509425
2025-05-30,185.0,188.0,184.0,188.0,532825
2025-05-31,188.0,189.0,188.0,189.0,37828
2025-06-01,189.0,189.0,184.0,185.0,149854
2025-06-02,185.0,188.0,184.0,187.0,559357
2025-06-03,187.0,192.0,187.0,192.0,686633
2025-06-04,192.0,194.0,189.0,190.0,835785
2025-06-05,191.0,193.0,191.0,191.0,436030
2025-06-06,192.0,195.0,188.0,189.0,1009898
2025-06-07,190.0,191.0,190.0,191.0,36460
2025-06-08,191.0,191.0,190.0,190.0,33247
2025-06-09,190.0,191.0,187.0,188.0,372258
2025-06-10,189.0,189.0,186.0,186.0,370449
2025-06-11,187.0,190.0,186.0,188.0,488966
2025-06-13,189.0,190.0,188.0,189.0,169834
2025-06-14,189.0,190.0,189.0,190.0,24537
2025-06-15,190.0,190.0,189.0,189.0,52641
2025-06-16,189.0,190.0,186.0,186.0,668134
2025-06-17,187.0,189.0,186.0,187.0,400957
2025-06-18,188.0,191.0,187.0,190.0,523324
2025-06-19,190.0,193.0,188.0,191.0,769941
2025-06-20,191.0,192.0,190.0,190.0,347820
2025-06-23,190.0,192.0,189.0,190.0,404540
2025-06-24,190.0,195.0,190.0,195.0,664881
2025-06-25,195.0,199.0,195.0,198.0,918633
2025-06-26,198.0,199.0,196.0,197.0,630147
2025-06-27,197.0,199.0,196.0,199.0,479306
2025-06-28,199.0,199.0,199.0,199.0,38370
2025-06-29,199.0,199.0,199.0,199.0,47538
2025-06-30,199.0,201.0,199.0,200.0,608008
2025-07-01,200.0,201.0,199.0,200.0,592894
2025-07-02,200.0,202.0,198.0,201.0,782047
2025-07-03,201.0,201.0,198.0,199.0,373091
2025-07-04,199.0,199.0,196.0,198.0,487159
2025-07-05,199.0,199.0,198.0,198.0,27959
2025-07-06,198.0,198.0,198.0,198.0,12586
2025-07-07,198.0,199.0,193.0,193.0,1182903
2025-07-08,193.0,194.0,191.0,192.0,762105
2025-07-09,191.0,194.0,188.0,193.0,1975383
2025-07-10,169.0,175.0,168.0,172.0,2452657
2025-07-11,172.0,174.0,169.0,169.0,952930
2025-07-12,169.0,170.0,169.0,169.0,33381
2025-07-13,170.0,170.0,169.0,170.0,33515
2025-07-14,169.0,174.0,165.0,172.0,1121322
2025-07-15,173.0,175.0,170.0,171.0,872194
2025-07-16,171.0,172.0,170.0,172.0,620556
2025-07-17,172.0,173.0,170.0,170.0,543894
2025-07-18,170.0,174.0,169.0,173.0,839181
2025-07-19,174.0,178.0,174.0,177.0,421957
2025-07-20,178.0,179.0,177.0,178.0,190022
2025-07-21,179.0,179.0,176.0,177.0,854130
2025-07-22,177.0,180.0,176.0,179.0,684916
2025-07-23,179.0,181.0,178.0,178.0,867234
2025-07-24,178.0,179.0,177.0,179.0,413779
2025-07-25,179.0,180.0,177.0,177.0,902844
2025-07-26,178.0,179.0,178.0,178.0,28425
2025-07-27,178.0,178.0,178.0,178.0,22153
2025-07-28,178.0,178.0,174.0,174.0,669874
2025-07-29,174.0,177.0,173.0,175.0,501165
2025-07-30,175.0,176.0,173.0,174.0,297952
2025-07-31,173.0,175.0,173.0,174.0,240293
2025-08-01,174.0,176.0,173.0,174.0,413186
2025-08-04,174.0,176.0,173.0,176.0,345461
2025-08-05,176.0,177.0,175.0,176.0,372370
2025-08-06,177.0,180.0,174.0,178.0,1063546
2025-08-07,179.0,184.0,177.0,180.0,1586652
2025-08-08,180.0,183.0,179.0,182.0,887621
2025-08-11,184.0,186.0,181.0,183.0,1315701
2025-08-12,183.0,185.0,182.0,184.0,587871
2025-08-13,184.0,186.0,184.0,184.0,544691
2025-08-14,185.0,188.0,183.0,186.0,1211116
2025-08-15,187.0,188.0,186.0,187.0,646206
2025-08-16,185.0,185.0,182.0,183.0,231831
2025-08-17,183.0,183.0,183.0,183.0,42949
2025-08-18,183.0,187.0,182.0,186.0,806497
2025-08-19,187.0,187.0,185.0,186.0,600600
2025-08-20,186.0,187.0,184.0,185.0,438836
2025-08-21,185.0,185.0,181.0,181.0,395255
2025-08-22,181.0,185.0,181.0,184.0,436348
2025-08-23,184.0,184.0,183.0,183.0,12431
2025-08-24,183.0,184.0,183.0,183.0,25244
2025-08-25,183.0,183.0,179.0,182.0,366728
