date,open,high,low,close,volume
2025-03-16,320.0,323.0,320.0,323.0,5680630
2025-03-17,323.0,326.0,322.0,326.0,58701560
2025-03-18,326.0,329.0,323.0,324.0,72947120
2025-03-19,324.0,326.0,322.0,325.0,39800890
2025-03-20,325.0,326.0,321.0,324.0,42356340
2025-03-21,323.0,326.0,322.0,323.0,28707780
2025-03-24,323.0,323.0,318.0,319.0,33041960
2025-03-25,320.0,322.0,314.0,319.0,48328480
2025-03-26,319.0,320.0,315.0,315.0,20580040
2025-03-27,315.0,317.0,311.0,311.0,36146350
2025-03-28,311.0,313.0,305.0,308.0,51876870
2025-03-29,307.0,308.0,302.0,303.0,5739820
2025-03-30,303.0,305.0,298.0,299.0,9158830
2025-03-31,300.0,310.0,300.0,309.0,48565800
2025-04-01,310.0,312.0,302.0,303.0,46088340
2025-04-02,303.0,306.0,301.0,306.0,40207020
2025-04-03,306.0,309.0,296.0,302.0,52408560
2025-04-04,303.0,304.0,284.0,285.0,88719200
2025-04-05,285.0,287.0,280.0,284.0,14100160
2025-04-06,285.0,290.0,284.0,290.0,8755880
2025-04-07,285.0,294.0,275.0,287.0,125244840
2025-04-08,290.0,294.0,281.0,282.0,65532930
2025-04-09,280.0,294.0,276.0,293.0,109378190
2025-04-10,294.0,296.0,288.0,292.0,62862840
2025-04-11,293.0,300.0,292.0,299.0,50418210
2025-04-12,300.0,301.0,300.0,300.0,4615240
2025-04-13,300.0,301.0,300.0,301.0,4079210
2025-04-14,301.0,302.0,295.0,296.0,34768950
2025-04-15,296.0,300.0,295.0,297.0,24258710
2025-04-16,298.0,303.0,296.0,300.0,30103500
2025-04-17,300.0,305.0,300.0,304.0,37579800
2025-04-18,302.0,303.0,296.0,300.0,46147920
2025-04-21,302.0,308.0,301.0,308.0,51260130
2025-04-22,308.0,315.0,306.0,312.0,64482010
2025-04-23,313.0,314.0,305.0,310.0,58851190
2025-04-24,310.0,312.0,309.0,310.0,24120000
2025-04-25,310.0,317.0,310.0,316.0,51763570
2025-04-26,318.0,320.0,317.0,317.0,9510990
2025-04-27,318.0,318.0,317.0,318.0,2238080
2025-04-28,318.0,320.0,313.0,314.0,52315790
2025-04-29,314.0,315.0,308.0,309.0,30249990
2025-04-30,309.0,309.0,303.0,307.0,41266290
2025-05-02,307.0,307.0,299.0,299.0,19751770
2025-05-03,299.0,302.0,299.0,300.0,2942530
2025-05-04,300.0,302.0,300.0,301.0,2867700
2025-05-05,301.0,302.0,291.0,294.0,45508060
2025-05-06,294.0,304.0,292.0,302.0,49327640
2025-05-07,302.0,304.0,300.0,302.0,29667370
2025-05-08,302.0,306.0,300.0,302.0,20811410
2025-05-10,303.0,304.0,301.0,302.0,2084470
2025-05-11,305.0,307.0,304.0,305.0,8172680
2025-05-12,307.0,311.0,307.0,310.0,34702020
2025-05-13,310.0,312.0,309.0,311.0,24762720
2025-05-14,311.0,313.0,304.0,304.0,27152010
2025-05-15,304.0,307.0,300.0,304.0,47487250
2025-05-16,304.0,308.0,296.0,306.0,63956540
2025-05-17,306.0,309.0,306.0,308.0,4795590
2025-05-18,309.0,311.0,309.0,311.0,5402510
2025-05-19,311.0,313.0,306.0,308.0,44498890
2025-05-20,308.0,309.0,304.0,306.0,19810690
2025-05-21,306.0,307.0,302.0,303.0,20456330
2025-05-22,304.0,305.0,299.0,302.0,35013910
2025-05-23,302.0,305.0,301.0,302.0,17175890
2025-05-26,302.0,302.0,295.0,297.0,34631470
2025-05-27,297.0,299.0,293.0,298.0,25760040
2025-05-28,299.0,308.0,299.0,308.0,48001460
2025-05-29,308.0,309.0,305.0,306.0,24049740
2025-05-30,306.0,310.0,305.0,309.0,21916240
2025-05-31,309.0,309.0,308.0,308.0,1459500
2025-06-01,308.0,308.0,300.0,303.0,11904960
2025-06-02,302.0,311.0,302.0,309.0,41216150
2025-06-03,309.0,314.0,309.0,313.0,34937680
2025-06-04,314.0,318.0,311.0,313.0,53786160
2025-06-05,313.0,318.0,313.0,317.0,28359290
2025-06-06,318.0,325.0,312.0,313.0,102022760
2025-06-07,314.0,314.0,313.0,314.0,2022260
2025-06-08,314.0,314.0,313.0,314.0,1618500
2025-06-09,314.0,315.0,310.0,311.0,30113360
2025-06-10,311.0,313.0,307.0,308.0,27818280
2025-06-11,309.0,313.0,308.0,312.0,26275440
2025-06-13,313.0,313.0,309.0,310.0,13424610
2025-06-14,310.0,311.0,309.0,310.0,1445960
2025-06-15,310.0,311.0,309.0,310.0,1949530
2025-06-16,310.0,314.0,309.0,311.0,21327040
2025-06-17,311.0,314.0,310.0,313.0,23302090
2025-06-18,313.0,314.0,311.0,313.0,17607700
2025-06-19,313.0,316.0,312.0,312.0,30310650
2025-06-20,312.0,313.0,309.0,309.0,22045200
2025-06-23,310.0,311.0,308.0,310.0,15950290
2025-06-24,310.0,312.0,309.0,311.0,18994470
2025-06-25,311.0,314.0,311.0,313.0,20230110
2025-06-26,313.0,314.0,312.0,312.0,12976890
2025-06-27,313.0,315.0,313.0,315.0,19035650
2025-06-28,315.0,315.0,315.0,315.0,890790
2025-06-29,315.0,317.0,315.0,315.0,2641730
2025-06-30,315.0,317.0,314.0,316.0,26600320
2025-07-01,316.0,319.0,316.0,318.0,21887840
2025-07-02,318.0,319.0,317.0,319.0,20701250
2025-07-03,319.0,321.0,318.0,319.0,20286790
2025-07-04,318.0,321.0,317.0,319.0,17811390
2025-07-05,319.0,320.0,319.0,319.0,671870
2025-07-06,319.0,319.0,319.0,319.0,416040
2025-07-07,319.0,319.0,312.0,313.0,29913000
2025-07-08,313.0,315.0,309.0,309.0,25532140
2025-07-09,310.0,312.0,307.0,310.0,29871070
2025-07-10,310.0,315.0,310.0,314.0,23711960
2025-07-11,314.0,317.0,308.0,309.0,39276450
2025-07-12,310.0,311.0,310.0,310.0,873720
2025-07-13,310.0,310.0,308.0,309.0,1066040
2025-07-14,308.0,318.0,304.0,317.0,59042270
2025-07-15,318.0,320.0,316.0,319.0,40470270
2025-07-16,320.0,322.0,319.0,321.0,36861670
2025-07-17,321.0,329.0,321.0,327.0,91182020
2025-07-18,300.0,309.0,300.0,309.0,115982520
2025-07-19,309.0,313.0,309.0,312.0,9029970
2025-07-20,313.0,313.0,312.0,312.0,4921320
2025-07-21,312.0,314.0,309.0,310.0,44824260
2025-07-22,310.0,311.0,308.0,310.0,26942000
2025-07-23,311.0,314.0,310.0,313.0,37399400
2025-07-24,313.0,313.0,309.0,310.0,27841890
2025-07-25,310.0,311.0,306.0,308.0,50866870
2025-07-26,309.0,309.0,308.0,308.0,1339260
2025-07-27,308.0,309.0,308.0,308.0,1768030
2025-07-28,309.0,309.0,303.0,303.0,38627240
2025-07-29,304.0,308.0,303.0,305.0,30696940
2025-07-30,305.0,306.0,303.0,303.0,14499120
2025-07-31,303.0,305.0,302.0,304.0,19884770
2025-08-01,305.0,307.0,302.0,304.0,18473506
2025-08-04,305.0,308.0,304.0,307.0,28420639
2025-08-05,307.0,308.0,305.0,307.0,21497509
2025-08-06,307.0,312.0,303.0,310.0,59949361
2025-08-07,310.0,316.0,308.0,313.0,72089666
2025-08-08,314.0,317.0,312.0,317.0,34959877
2025-08-11,321.0,322.0,317.0,317.0,42436965
2025-08-12,318.0,318.0,316.0,318.0,18765577
2025-08-13,318.0,319.0,317.0,317.0,21127896
2025-08-14,317.0,319.0,314.0,318.0,26459276
2025-08-15,318.0,320.0,318.0,319.0,26071682
2025-08-16,316.0,316.0,310.0,315.0,10296497
2025-08-17,315.0,315.0,314.0,314.0,1902692
2025-08-18,315.0,319.0,314.0,318.0,35044641
2025-08-19,318.0,319.0,316.0,316.0,21879576
2025-08-20,316.0,317.0,313.0,314.0,18653270
2025-08-21,314.0,315.0,309.0,309.0,30815394
2025-08-22,310.0,312.0,309.0,312.0,15495808
2025-08-23,312.0,312.0,311.0,312.0,567839
2025-08-24,312.0,312.0,311.0,311.0,730827
2025-08-25,311.0,312.0,308.0,311.0,15298883
2025-08-26,311.0,314.0,310.0,311.0,11297232
2025-08-27,312.0,313.0,311.0,312.0,11692831
2025-08-28,313.0,314.0,310.0,310.0,20309447
2025-08-29,311.0,311.0,308.0,310.0,14855695
2025-08-30,309.0,310.0,309.0,309.0,780762
2025-08-31,309.0,311.0,309.0,310.0,1093718
2025-09-01,310.0,312.0,308.0,309.0,11045087
2025-09-02,309.0,310.0,307.0,308.0,17407779
2025-09-03,308.0,309.0,307.0,309.0,10482402
2025-09-04,309.0,310.0,307.0,308.0,12848837
2025-09-05,309.0,311.0,308.0,310.0,11650553
2025-09-06,310.0,310.0,310.0,310.0,654610
2025-09-07,310.0,311.0,310.0,310.0,734383
2025-09-08,310.0,313.0,310.0,312.0,16963643
2025-09-09,313.0,314.0,311.0,313.0,17116843
2025-09-10,313.0,313.0,309.0,309.0,19292572
2025-09-11,309.0,310.0,305.0,307.0,29436347
2025-09-12,307.0,308.0,303.0,303.0,25885229
