date,open,high,low,close,volume
2025-03-29,82.0,82.0,81.0,81.0,5380604
2025-03-30,81.0,81.0,81.0,81.0,498304
2025-03-31,80.0,83.0,79.0,81.0,70743388
2025-04-01,82.0,83.0,78.0,78.0,67192645
2025-04-02,78.0,80.0,78.0,79.0,59011465
2025-04-03,80.0,80.0,75.0,77.0,76035974
2025-04-04,78.0,78.0,72.0,72.0,112565622
2025-04-05,72.0,72.0,72.0,72.0,8499673
2025-04-06,72.0,73.0,72.0,73.0,9847078
2025-04-07,72.0,72.0,67.0,70.0,155853500
2025-04-08,71.0,72.0,67.0,67.0,103817837
2025-04-09,67.0,73.0,66.0,73.0,167028382
2025-04-10,73.0,74.0,70.0,73.0,115277129
2025-04-11,73.0,76.0,72.0,76.0,86278762
2025-04-12,77.0,78.0,76.0,78.0,13869580
2025-04-13,78.0,78.0,77.0,78.0,7366879
2025-04-14,78.0,78.0,75.0,75.0,62802061
2025-04-15,75.0,77.0,75.0,77.0,71186705
2025-04-16,76.0,80.0,76.0,79.0,95919691
2025-04-17,79.0,83.0,79.0,83.0,99044151
2025-04-18,82.0,84.0,80.0,83.0,112129272
2025-04-21,84.0,85.0,83.0,85.0,72097960
2025-04-22,85.0,88.0,84.0,86.0,109837031
2025-04-23,86.0,86.0,83.0,85.0,88164757
2025-04-24,85.0,86.0,84.0,85.0,57477105
2025-04-25,86.0,87.0,85.0,87.0,78570788
2025-04-26,87.0,89.0,87.0,87.0,25940464
2025-04-27,88.0,88.0,87.0,87.0,5134555
2025-04-28,87.0,109.0,85.0,98.0,631171764
2025-04-29,98.0,100.0,95.0,97.0,252702303
2025-04-30,97.0,98.0,94.0,98.0,131778296
2025-05-02,98.0,98.0,96.0,96.0,55606044
2025-05-03,96.0,97.0,96.0,96.0,6527566
2025-05-04,96.0,97.0,96.0,97.0,7838190
2025-05-05,97.0,97.0,95.0,96.0,63328346
2025-05-06,96.0,98.0,95.0,97.0,61119518
2025-05-07,97.0,98.0,96.0,97.0,48283001
2025-05-08,97.0,98.0,97.0,97.0,29363640
2025-05-10,98.0,98.0,97.0,98.0,4666238
2025-05-11,98.0,99.0,98.0,99.0,20830726
2025-05-12,99.0,100.0,98.0,99.0,56983616
2025-05-13,99.0,100.0,98.0,99.0,32895260
2025-05-14,99.0,99.0,96.0,97.0,41130665
2025-05-15,97.0,98.0,96.0,97.0,46345691
2025-05-16,97.0,98.0,94.0,97.0,79756067
2025-05-17,97.0,98.0,97.0,98.0,8345597
2025-05-18,98.0,99.0,98.0,98.0,8765308
2025-05-19,98.0,98.0,96.0,96.0,37716670
2025-05-20,97.0,97.0,96.0,96.0,23438344
2025-05-21,96.0,97.0,95.0,95.0,21913342
2025-05-22,95.0,96.0,94.0,95.0,56593274
2025-05-23,95.0,96.0,95.0,95.0,21179104
2025-05-26,95.0,95.0,91.0,92.0,71220223
2025-05-27,92.0,94.0,90.0,93.0,53752749
2025-05-28,93.0,95.0,93.0,95.0,53930012
2025-05-29,95.0,95.0,93.0,94.0,30980421
2025-05-30,94.0,96.0,93.0,93.0,82178565
2025-05-31,94.0,94.0,93.0,93.0,3166785
2025-06-01,93.0,93.0,91.0,91.0,18943641
2025-06-02,91.0,94.0,91.0,93.0,42956625
2025-06-03,93.0,95.0,93.0,95.0,42716344
2025-06-04,95.0,96.0,94.0,95.0,63941642
2025-06-05,95.0,96.0,95.0,95.0,24214002
2025-06-06,95.0,98.0,92.0,93.0,97289727
2025-06-07,93.0,94.0,93.0,93.0,3711888
2025-06-08,93.0,93.0,93.0,93.0,2165872
2025-06-09,93.0,94.0,93.0,94.0,38520607
2025-06-10,94.0,95.0,93.0,93.0,29780096
2025-06-11,93.0,94.0,93.0,93.0,29526966
2025-06-13,96.0,98.0,95.0,98.0,75885452
2025-06-14,98.0,98.0,98.0,98.0,5831354
2025-06-15,98.0,99.0,98.0,99.0,12928840
2025-06-16,99.0,99.0,96.0,96.0,74831587
2025-06-17,96.0,98.0,96.0,97.0,50032999
2025-06-18,98.0,98.0,96.0,97.0,39139929
2025-06-19,97.0,98.0,97.0,97.0,64410178
2025-06-20,98.0,102.0,97.0,101.0,183512858
2025-06-23,102.0,104.0,101.0,104.0,131509164
2025-06-24,104.0,106.0,104.0,106.0,106541757
2025-06-25,106.0,107.0,105.0,107.0,77325861
2025-06-26,107.0,107.0,106.0,106.0,64378367
2025-06-27,106.0,107.0,106.0,106.0,46503521
2025-06-28,106.0,107.0,106.0,107.0,4205789
2025-06-29,107.0,107.0,107.0,107.0,8620056
2025-06-30,107.0,107.0,105.0,106.0,92263872
2025-07-01,106.0,107.0,102.0,104.0,182689358
2025-07-02,105.0,105.0,101.0,102.0,158811790
2025-07-03,102.0,103.0,99.0,99.0,107546620
2025-07-04,99.0,100.0,98.0,99.0,105454601
2025-07-05,99.0,99.0,99.0,99.0,3400795
2025-07-06,99.0,100.0,99.0,100.0,10343526
2025-07-07,100.0,100.0,96.0,96.0,107383156
2025-07-08,96.0,97.0,94.0,94.0,166997625
2025-07-09,94.0,95.0,92.0,94.0,127771946
2025-07-10,93.0,95.0,93.0,93.0,167592383
2025-07-11,71.0,74.0,70.0,72.0,307746735
2025-07-12,72.0,74.0,72.0,73.0,15958804
2025-07-13,73.0,73.0,72.0,72.0,11668009
2025-07-14,72.0,75.0,71.0,74.0,146998763
2025-07-15,75.0,78.0,74.0,78.0,153609402
2025-07-16,79.0,80.0,78.0,79.0,140970732
2025-07-17,79.0,80.0,77.0,78.0,100506088
2025-07-18,78.0,81.0,78.0,81.0,80456193
2025-07-19,81.0,82.0,81.0,82.0,29023234
2025-07-20,83.0,83.0,82.0,82.0,18726668
2025-07-21,82.0,83.0,81.0,82.0,83220220
2025-07-22,82.0,82.0,81.0,82.0,44677931
2025-07-23,82.0,83.0,82.0,82.0,57834655
2025-07-24,82.0,83.0,81.0,82.0,51338713
2025-07-25,82.0,84.0,81.0,83.0,141893529
2025-07-26,83.0,83.0,83.0,83.0,6211629
2025-07-27,83.0,83.0,82.0,83.0,5245841
2025-07-28,83.0,83.0,78.0,79.0,217147752
2025-07-29,79.0,80.0,77.0,78.0,146226966
2025-07-30,78.0,79.0,77.0,78.0,52789325
2025-07-31,77.0,81.0,75.0,77.0,323128915
2025-08-01,78.0,78.0,76.0,76.0,81945601
2025-08-04,76.0,76.0,75.0,76.0,54432346
2025-08-05,76.0,78.0,75.0,78.0,140085182
2025-08-06,78.0,80.0,77.0,79.0,130062144
2025-08-07,79.0,80.0,78.0,79.0,124453062
2025-08-08,79.0,80.0,79.0,80.0,84610393
2025-08-11,81.0,81.0,79.0,79.0,108437874
2025-08-12,79.0,80.0,78.0,79.0,37509664
2025-08-13,79.0,80.0,78.0,78.0,33863429
2025-08-14,78.0,80.0,78.0,80.0,51511279
2025-08-15,80.0,80.0,79.0,80.0,40097115
2025-08-16,79.0,79.0,78.0,79.0,16548345
2025-08-17,79.0,79.0,78.0,78.0,4592854
2025-08-18,79.0,80.0,78.0,80.0,48411896
2025-08-19,80.0,81.0,79.0,79.0,38056400
2025-08-20,79.0,79.0,77.0,77.0,40821288
2025-08-21,78.0,78.0,76.0,76.0,45777515
2025-08-22,76.0,77.0,76.0,76.0,28407778
2025-08-23,77.0,77.0,77.0,77.0,1285790
2025-08-24,77.0,77.0,76.0,76.0,1514125
2025-08-25,76.0,77.0,75.0,76.0,38883157
2025-08-26,76.0,77.0,75.0,76.0,24463356
2025-08-27,76.0,76.0,76.0,76.0,25064470
2025-08-28,76.0,76.0,75.0,75.0,31098014
2025-08-29,76.0,76.0,74.0,75.0,43527262
2025-08-30,75.0,75.0,74.0,75.0,2765970
2025-08-31,75.0,75.0,75.0,75.0,4333560
2025-09-01,75.0,76.0,74.0,74.0,40713695
2025-09-02,74.0,74.0,73.0,74.0,44575355
2025-09-03,74.0,75.0,73.0,75.0,45145535
2025-09-04,75.0,75.0,74.0,75.0,49552606
2025-09-05,75.0,76.0,74.0,75.0,40701093
2025-09-06,75.0,75.0,75.0,75.0,1681425
2025-09-07,75.0,75.0,75.0,75.0,2186520
2025-09-08,75.0,76.0,74.0,75.0,31765976
2025-09-09,75.0,75.0,74.0,74.0,36297719
2025-09-10,74.0,75.0,73.0,74.0,30344127
2025-09-11,74.0,78.0,73.0,77.0,244182377
2025-09-12,77.0,78.0,75.0,75.0,104246042
