date,open,high,low,close,volume
2025-04-11,291.0,298.0,291.0,297.0,4915900
2025-04-12,299.0,300.0,298.0,300.0,338630
2025-04-13,300.0,301.0,299.0,300.0,443180
2025-04-14,300.0,300.0,293.0,294.0,3068920
2025-04-15,294.0,298.0,293.0,296.0,2017820
2025-04-16,295.0,301.0,293.0,298.0,2413600
2025-04-17,298.0,303.0,298.0,302.0,2908470
2025-04-18,300.0,302.0,294.0,299.0,2935640
2025-04-21,302.0,306.0,300.0,305.0,2780290
2025-04-22,305.0,312.0,304.0,310.0,5179870
2025-04-23,311.0,312.0,303.0,307.0,4597870
2025-04-24,308.0,310.0,306.0,307.0,2339790
2025-04-25,308.0,314.0,307.0,313.0,4369950
2025-04-26,314.0,316.0,313.0,314.0,530930
2025-04-27,314.0,315.0,314.0,314.0,172670
2025-04-28,314.0,316.0,310.0,311.0,5360580
2025-04-29,312.0,312.0,304.0,306.0,3381240
2025-04-30,306.0,307.0,300.0,305.0,3888300
2025-05-02,305.0,305.0,297.0,297.0,2643720
2025-05-03,297.0,299.0,297.0,298.0,218970
2025-05-04,298.0,300.0,298.0,299.0,282770
2025-05-05,299.0,300.0,289.0,292.0,4488900
2025-05-06,293.0,302.0,290.0,299.0,3413140
2025-05-07,299.0,302.0,298.0,300.0,2401150
2025-05-08,300.0,303.0,298.0,300.0,1626960
2025-05-10,301.0,302.0,300.0,301.0,132130
2025-05-11,303.0,305.0,302.0,302.0,405940
2025-05-12,304.0,309.0,304.0,308.0,2450260
2025-05-13,308.0,309.0,307.0,309.0,1534830
2025-05-14,308.0,311.0,302.0,302.0,2352320
2025-05-15,302.0,305.0,298.0,302.0,2870420
2025-05-16,302.0,306.0,295.0,304.0,3986640
2025-05-17,304.0,307.0,304.0,307.0,223490
2025-05-18,307.0,309.0,307.0,308.0,247440
2025-05-19,308.0,311.0,304.0,306.0,3863650
2025-05-20,306.0,307.0,302.0,304.0,1213010
2025-05-21,304.0,305.0,300.0,301.0,1376630
2025-05-22,301.0,303.0,297.0,300.0,2352810
2025-05-23,300.0,302.0,299.0,299.0,1322490
2025-05-26,300.0,300.0,294.0,295.0,2595800
2025-05-27,295.0,298.0,291.0,296.0,1901660
2025-05-28,296.0,306.0,296.0,306.0,2939950
2025-05-29,306.0,307.0,303.0,304.0,2700410
2025-05-30,304.0,308.0,303.0,306.0,1698050
2025-05-31,306.0,307.0,305.0,306.0,104020
2025-06-01,306.0,306.0,299.0,301.0,607010
2025-06-02,301.0,309.0,299.0,307.0,2918160
2025-06-03,307.0,312.0,307.0,311.0,2330300
2025-06-04,312.0,316.0,309.0,311.0,3669950
2025-06-05,311.0,316.0,311.0,315.0,1930390
2025-06-06,316.0,322.0,309.0,310.0,6390420
2025-06-07,312.0,312.0,311.0,312.0,101760
2025-06-08,312.0,313.0,311.0,312.0,88510
2025-06-09,312.0,313.0,308.0,309.0,2154060
2025-06-10,309.0,310.0,305.0,306.0,1840160
2025-06-11,307.0,311.0,306.0,310.0,1587850
2025-06-13,311.0,311.0,307.0,308.0,1137890
2025-06-14,308.0,308.0,308.0,308.0,71850
2025-06-15,308.0,308.0,305.0,308.0,302180
2025-06-16,308.0,311.0,307.0,309.0,1215030
2025-06-17,309.0,312.0,308.0,311.0,1545390
2025-06-18,312.0,313.0,310.0,310.0,1495630
2025-06-19,311.0,314.0,308.0,309.0,3408340
2025-06-20,309.0,310.0,306.0,307.0,2618940
2025-06-23,307.0,308.0,305.0,307.0,1961330
2025-06-24,307.0,309.0,306.0,308.0,1642710
2025-06-25,308.0,311.0,308.0,310.0,1478020
2025-06-26,310.0,311.0,309.0,309.0,1056380
2025-06-27,310.0,312.0,309.0,312.0,1394080
2025-06-28,312.0,313.0,312.0,312.0,180910
2025-06-29,313.0,314.0,312.0,313.0,211490
2025-06-30,314.0,314.0,310.0,313.0,2360350
2025-07-01,313.0,316.0,313.0,315.0,1724330
2025-07-02,315.0,316.0,314.0,316.0,1632460
2025-07-03,316.0,318.0,316.0,317.0,1492900
2025-07-04,317.0,318.0,315.0,316.0,2439900
2025-07-05,317.0,317.0,317.0,317.0,73140
2025-07-06,317.0,317.0,317.0,317.0,85410
2025-07-07,317.0,317.0,310.0,311.0,2165150
2025-07-08,311.0,312.0,307.0,308.0,1728300
2025-07-09,309.0,310.0,305.0,307.0,2516280
2025-07-10,307.0,312.0,307.0,311.0,1390410
2025-07-11,312.0,312.0,306.0,307.0,2362730
2025-07-12,308.0,308.0,308.0,308.0,131480
2025-07-13,308.0,309.0,307.0,307.0,124530
2025-07-14,307.0,317.0,302.0,315.0,6055440
2025-07-15,315.0,317.0,314.0,317.0,2825350
2025-07-16,317.0,318.0,316.0,318.0,3121800
2025-07-17,318.0,325.0,318.0,324.0,8516380
2025-07-18,297.0,309.0,297.0,308.0,9871430
2025-07-19,308.0,312.0,307.0,310.0,811530
2025-07-20,310.0,311.0,309.0,310.0,348310
2025-07-21,310.0,311.0,307.0,307.0,4938740
2025-07-22,308.0,308.0,306.0,307.0,1741700
2025-07-23,307.0,311.0,307.0,309.0,2185410
2025-07-24,309.0,310.0,306.0,308.0,1674520
2025-07-25,308.0,309.0,303.0,305.0,3835620
2025-07-26,306.0,306.0,305.0,306.0,129790
2025-07-27,306.0,306.0,305.0,306.0,98650
2025-07-28,306.0,306.0,300.0,300.0,4168580
2025-07-29,300.0,304.0,299.0,301.0,3092350
2025-07-30,301.0,302.0,300.0,300.0,1128800
2025-07-31,300.0,302.0,299.0,301.0,1180480
2025-08-01,301.0,303.0,299.0,300.0,1532239
2025-08-04,301.0,305.0,301.0,305.0,3100379
2025-08-05,305.0,306.0,302.0,305.0,1772262
2025-08-06,305.0,310.0,300.0,308.0,4646926
2025-08-07,308.0,313.0,306.0,310.0,5381691
2025-08-08,310.0,313.0,309.0,313.0,2385192
2025-08-11,316.0,318.0,313.0,314.0,3462129
2025-08-12,314.0,316.0,313.0,314.0,1270130
2025-08-13,314.0,316.0,314.0,314.0,1502817
2025-08-14,314.0,317.0,312.0,316.0,3480436
2025-08-15,316.0,318.0,316.0,317.0,1837701
2025-08-16,313.0,315.0,309.0,313.0,865429
2025-08-17,313.0,313.0,312.0,312.0,150512
2025-08-18,313.0,317.0,312.0,316.0,2214677
2025-08-19,317.0,317.0,314.0,314.0,1123906
2025-08-20,314.0,315.0,311.0,312.0,1099609
2025-08-21,311.0,313.0,307.0,308.0,1695135
2025-08-22,309.0,310.0,308.0,310.0,1526202
2025-08-23,310.0,310.0,310.0,310.0,95534
2025-08-24,310.0,310.0,309.0,309.0,55116
2025-08-25,310.0,310.0,306.0,309.0,1270878
2025-08-26,309.0,311.0,308.0,310.0,814522
2025-08-27,310.0,311.0,309.0,310.0,1001794
2025-08-28,310.0,311.0,307.0,308.0,1546493
2025-08-29,308.0,309.0,306.0,308.0,1141394
2025-08-30,308.0,308.0,308.0,308.0,49928
2025-08-31,308.0,308.0,308.0,308.0,54663
2025-09-01,308.0,310.0,306.0,307.0,1085541
2025-09-02,307.0,307.0,305.0,306.0,1307643
2025-09-03,306.0,307.0,304.0,307.0,787411
2025-09-04,307.0,308.0,305.0,306.0,929323
2025-09-05,306.0,309.0,306.0,308.0,1172187
2025-09-06,308.0,309.0,308.0,308.0,68352
2025-09-07,308.0,309.0,308.0,308.0,80059
2025-09-08,308.0,311.0,308.0,311.0,1818472
2025-09-09,311.0,312.0,310.0,312.0,1822302
2025-09-10,312.0,312.0,308.0,309.0,1190142
2025-09-11,309.0,310.0,306.0,307.0,1615401
2025-09-12,308.0,308.0,302.0,303.0,1924558
